InvoiceNo,InvoiceDate,CustomerID,Country,ProductID,ProductDescription,Quantity,UnitPrice,TotalAmount
INV586980,2023-05-28,CUST0479,Germany,P1007,Yoga Mat,5,19.29,96.45
INV939318,2023-01-01,CUST0331,Uk,P1007,Yoga Mat,4,20.56,82.24
INV183266,2024-12-18,CUST0212,India,P1006,Coffee Mug,3,8.49,25.47
INV115241,2024-09-20,CUST0296,Canada,P1007,Yoga Mat,5,19.98,99.9
INV564720,2024-11-10,CUST0725,Uk,P1010,Phone Case,5,10.08,50.4
INV728871,2024-12-29,CUST0096,Uk,P1001,Wireless Mouse,3,15.46,46.38
INV994647,2024-11-09,CUST0478,France,P1001,Wireless Mouse,2,16.03,32.06
INV935835,2023-01-01,CUST0142,Germany,P1015,Winter Jacket,3,118.89,356.67
INV514931,2024-08-24,CUST0134,Usa,P1010,Phone Case,5,10.26,51.3
INV419627,2024-08-26,CUST0323,Germany,P1002,Bluetooth Speaker,1,33.92,33.92
INV650975,2024-09-16,CUST0252,Australia,P1005,Office Chair,4,89.68,358.72
INV249093,2024-10-24,CUST0721,Brazil,P1011,Table Lamp,2,26.48,52.96
INV687189,2024-08-30,CUST0686,Canada,P1013,Sticky Notes Pack,2,4.18,8.36
INV378439,2024-12-11,CUST0661,India,P1012,Gaming Headset,4,55.44,221.76
INV121934,2024-11-04,CUST0275,Australia,P1010,Phone Case,4,9.72,38.88
INV828662,2023-06-10,CUST0519,France,P1002,Bluetooth Speaker,2,33.26,66.52
INV287045,2024-04-25,CUST0771,Brazil,P1012,Gaming Headset,1,54.76,54.76
INV794374,2024-08-06,CUST0749,Germany,P1011,Table Lamp,4,26.46,105.84
INV317684,2023-07-03,CUST0176,Usa,P1011,Table Lamp,2,28.25,56.5
INV888690,2024-08-31,CUST0337,Germany,P1015,Winter Jacket,2,118.45,236.9
INV579410,2024-03-19,CUST0077,France,P1009,Backpack,2,45.4,90.8
INV797472,2024-03-06,CUST0561,Canada,P1010,Phone Case,1,9.72,9.72
INV622384,2024-04-22,CUST0465,India,P1015,Winter Jacket,5,116.17,580.85
INV373397,2024-11-28,CUST0001,Germany,P1012,Gaming Headset,1,57.06,57.06
INV146938,2024-07-30,CUST0722,Usa,P1010,Phone Case,2,10.03,20.06
INV216052,2023-03-12,CUST0657,Uk,P1010,Phone Case,1,10.06,10.06
INV703445,2024-05-07,CUST0472,Brazil,P1001,Wireless Mouse,2,16.47,32.94
INV611374,2024-05-11,CUST0740,Brazil,P1004,Desk Lamp,2,22.05,44.1
INV941261,2024-08-11,CUST0701,Australia,P1008,Water Bottle,2,11.26,22.52
INV560964,2024-06-11,CUST0100,Usa,P1015,Winter Jacket,1,116.34,116.34
INV345535,2024-06-08,CUST0153,India,P1001,Wireless Mouse,2,16.25,32.5
INV464478,2024-07-25,CUST0782,Australia,P1014,Running Shoes,2,63.09,126.18
INV288959,2024-03-18,CUST0677,France,P1003,Notebook Set,3,6.5,19.5
INV200573,2024-03-08,CUST0024,Brazil,P1005,Office Chair,5,86.51,432.55
INV862987,2023-12-27,CUST0191,France,P1001,Wireless Mouse,2,15.19,30.38
INV753173,2024-05-28,CUST0327,Usa,P1006,Coffee Mug,5,8.22,41.1
INV496547,2023-01-01,CUST0652,Uk,P1003,Notebook Set,5,6.77,33.85
INV751731,2024-03-19,CUST0266,Australia,P1011,Table Lamp,4,27.51,110.04
INV261945,2024-08-27,CUST0655,Uk,P1006,Coffee Mug,5,7.94,39.7
INV992357,2024-11-12,CUST0076,India,P1010,Phone Case,1,9.76,9.76
INV951116,2024-12-13,CUST0104,India,P1002,Bluetooth Speaker,4,34.28,137.12
INV831966,2024-09-23,CUST0782,Australia,P1006,Coffee Mug,2,8.51,17.02
INV860748,2024-09-15,CUST0542,Australia,P1015,Winter Jacket,1,122.13,122.13
INV873189,2024-11-21,CUST0366,India,P1010,Phone Case,4,9.71,38.84
INV472347,2024-12-09,CUST0407,Australia,P1011,Table Lamp,2,28.81,57.62
INV194175,2024-08-29,CUST0585,Brazil,P1002,Bluetooth Speaker,1,33.84,33.84
INV430001,2024-12-05,CUST0617,Canada,P1004,Desk Lamp,3,20.94,62.82
INV607622,2024-01-08,CUST0797,India,P1011,Table Lamp,2,28.05,56.1
INV942528,2023-05-20,CUST0227,Canada,P1003,Notebook Set,4,6.49,25.96
INV611386,2024-11-06,CUST0630,India,P1006,Coffee Mug,2,7.84,15.68
INV297533,2024-11-12,CUST0138,Australia,P1006,Coffee Mug,2,8.39,16.78
INV664300,2024-07-14,CUST0555,India,P1009,Backpack,4,43.89,175.56
INV116664,2024-12-08,CUST0655,Uk,P1012,Gaming Headset,1,56.37,56.37
INV295660,2023-11-28,CUST0493,Canada,P1014,Running Shoes,5,63.2,316.0
INV683578,2024-12-23,CUST0755,Uk,P1007,Yoga Mat,3,20.71,62.13
INV350256,2024-12-02,CUST0407,Australia,P1013,Sticky Notes Pack,3,4.09,12.27
INV966359,2023-01-01,CUST0260,Canada,P1015,Winter Jacket,5,115.54,577.7
INV218297,2024-09-09,CUST0569,Uk,P1006,Coffee Mug,2,7.99,15.98
INV279980,2024-11-10,CUST0453,Uk,P1013,Sticky Notes Pack,2,4.16,8.32
INV182416,2024-10-20,CUST0746,India,P1013,Sticky Notes Pack,1,4.09,4.09
INV550539,2024-09-01,CUST0147,Germany,P1004,Desk Lamp,1,22.4,22.4
INV550965,2024-11-10,CUST0678,Germany,P1004,Desk Lamp,4,21.42,85.68
INV451905,2024-12-04,CUST0596,Australia,P1013,Sticky Notes Pack,4,4.22,16.88
INV712385,2024-05-22,CUST0315,Germany,P1011,Table Lamp,1,26.97,26.97
INV186384,2024-12-04,CUST0587,Canada,P1011,Table Lamp,2,28.59,57.18
INV548281,2024-12-20,CUST0289,France,P1005,Office Chair,1,89.42,89.42
INV682503,2023-01-01,CUST0406,France,P1001,Wireless Mouse,4,16.1,64.4
INV927819,2024-08-17,CUST0128,Germany,P1006,Coffee Mug,5,8.11,40.55
INV874270,2024-03-23,CUST0100,Usa,P1012,Gaming Headset,3,53.09,159.27
INV670685,2024-12-05,CUST0228,France,P1011,Table Lamp,1,27.64,27.64
INV850215,2024-01-25,CUST0602,Germany,P1012,Gaming Headset,3,55.92,167.76
INV764413,2023-01-01,CUST0245,Germany,P1005,Office Chair,1,92.04,92.04
INV981924,2024-11-02,CUST0005,Brazil,P1005,Office Chair,2,90.5,181.0
INV978476,2023-06-28,CUST0507,Brazil,P1002,Bluetooth Speaker,3,33.21,99.63
INV928073,2023-01-01,CUST0546,Australia,P1012,Gaming Headset,1,56.54,56.54
INV531945,2024-04-25,CUST0729,Usa,P1009,Backpack,1,43.16,43.16
INV390053,2024-11-17,CUST0589,Usa,P1006,Coffee Mug,1,8.12,8.12
INV101093,2024-03-03,CUST0052,Australia,P1005,Office Chair,4,93.05,372.2
INV530081,2024-09-29,CUST0691,Germany,P1006,Coffee Mug,3,8.56,25.68
INV567310,2024-11-28,CUST0574,India,P1010,Phone Case,1,10.36,10.36
INV743044,2024-07-08,CUST0016,France,P1002,Bluetooth Speaker,2,33.38,66.76
INV433842,2024-08-23,CUST0104,India,P1013,Sticky Notes Pack,5,4.21,21.05
INV893162,2024-03-14,CUST0388,Canada,P1001,Wireless Mouse,5,15.24,76.2
INV466081,2024-12-17,CUST0546,Australia,P1013,Sticky Notes Pack,2,4.08,8.16
INV590007,2023-09-16,CUST0702,India,P1004,Desk Lamp,1,23.06,23.06
INV117875,2024-09-15,CUST0289,France,P1003,Notebook Set,5,7.03,35.15
INV373769,2024-01-19,CUST0258,Uk,P1006,Coffee Mug,5,8.37,41.85
INV513948,2024-11-30,CUST0071,Germany,P1008,Water Bottle,2,11.23,22.46
INV507515,2024-01-22,CUST0118,Brazil,P1010,Phone Case,5,10.35,51.75
INV636501,2024-06-07,CUST0350,France,P1005,Office Chair,4,91.49,365.96
INV262605,2024-05-25,CUST0666,Canada,P1003,Notebook Set,5,6.58,32.9
INV981856,2024-11-22,CUST0497,Brazil,P1007,Yoga Mat,1,20.7,20.7
INV346782,2024-04-29,CUST0723,Australia,P1015,Winter Jacket,5,115.25,576.25
INV718755,2024-10-11,CUST0717,Brazil,P1008,Water Bottle,2,11.06,22.12
INV713888,2023-11-25,CUST0544,Canada,P1011,Table Lamp,2,28.82,57.64
INV174207,2024-07-11,CUST0293,India,P1002,Bluetooth Speaker,2,33.16,66.32
INV661436,2024-08-12,CUST0466,Uk,P1008,Water Bottle,1,11.56,11.56
INV869188,2024-02-24,CUST0364,Brazil,P1014,Running Shoes,3,66.95,200.85
INV402250,2024-09-04,CUST0079,Germany,P1012,Gaming Headset,1,53.61,53.61
INV757136,2024-09-08,CUST0072,Germany,P1004,Desk Lamp,3,21.16,63.48
INV113289,2024-08-17,CUST0155,India,P1002,Bluetooth Speaker,1,36.12,36.12
INV551950,2023-10-30,CUST0519,France,P1002,Bluetooth Speaker,4,34.92,139.68
INV942318,2024-01-13,CUST0026,Canada,P1006,Coffee Mug,2,8.56,17.12
INV878160,2024-10-12,CUST0407,Australia,P1002,Bluetooth Speaker,5,33.31,166.55
INV549881,2024-08-05,CUST0637,France,P1012,Gaming Headset,2,53.67,107.34
INV697982,2023-01-01,CUST0742,India,P1001,Wireless Mouse,1,16.17,16.17
INV213797,2024-12-13,CUST0192,Canada,P1005,Office Chair,2,90.06,180.12
INV389628,2024-11-15,CUST0440,Brazil,P1001,Wireless Mouse,2,16.43,32.86
INV993804,2024-08-04,CUST0400,Uk,P1006,Coffee Mug,1,8.0,8.0
INV622555,2023-12-20,CUST0641,Australia,P1002,Bluetooth Speaker,1,34.51,34.51
INV121934,2024-11-04,CUST0275,Australia,P1014,Running Shoes,1,63.35,63.35
INV123428,2023-01-01,CUST0260,Canada,P1002,Bluetooth Speaker,3,34.85,104.55
INV930195,2023-12-02,CUST0529,Uk,P1007,Yoga Mat,5,20.46,102.3
INV914056,2024-11-25,CUST0107,France,P1014,Running Shoes,1,67.93,67.93
INV541784,2024-09-24,CUST0050,Canada,P1004,Desk Lamp,1,22.55,22.55
INV707413,2023-01-01,CUST0301,Australia,P1002,Bluetooth Speaker,1,35.76,35.76
INV791258,2024-08-27,CUST0333,Canada,P1001,Wireless Mouse,1,15.58,15.58
INV288984,2024-12-12,CUST0071,Germany,P1006,Coffee Mug,1,8.65,8.65
INV301424,2023-11-13,CUST0136,Canada,P1004,Desk Lamp,1,21.11,21.11
INV852144,2024-01-25,CUST0238,Germany,P1009,Backpack,1,44.26,44.26
INV432213,2024-12-25,CUST0484,Usa,P1003,Notebook Set,2,6.61,13.22
INV910896,2024-10-06,CUST0247,India,P1008,Water Bottle,3,11.69,35.07
INV336082,2024-06-24,CUST0606,Brazil,P1012,Gaming Headset,5,55.99,279.95
INV570955,2024-08-04,CUST0374,Canada,P1007,Yoga Mat,5,19.26,96.3
INV352319,2024-11-04,CUST0800,France,P1009,Backpack,3,43.0,129.0
INV511002,2024-06-28,CUST0050,Canada,P1014,Running Shoes,2,65.07,130.14
INV686983,2024-09-04,CUST0369,Uk,P1001,Wireless Mouse,1,15.96,15.96
INV393969,2024-02-05,CUST0631,France,P1008,Water Bottle,3,11.01,33.03
INV241878,2024-08-13,CUST0071,Germany,P1002,Bluetooth Speaker,1,36.08,36.08
INV222516,2024-08-05,CUST0429,Germany,P1014,Running Shoes,5,63.69,318.45
INV300891,2023-01-01,CUST0213,Australia,P1003,Notebook Set,4,6.99,27.96
INV695456,2024-03-13,CUST0121,Canada,P1002,Bluetooth Speaker,3,34.2,102.6
INV135149,2024-11-25,CUST0512,Canada,P1010,Phone Case,5,9.55,47.75
INV275108,2024-06-06,CUST0776,Germany,P1009,Backpack,2,46.26,92.52
INV578755,2024-07-27,CUST0532,France,P1005,Office Chair,3,91.24,273.72
INV519662,2023-04-10,CUST0076,India,P1001,Wireless Mouse,4,16.16,64.64
INV430750,2024-08-25,CUST0018,Usa,P1002,Bluetooth Speaker,2,33.24,66.48
INV342080,2024-12-03,CUST0353,Canada,P1010,Phone Case,3,10.27,30.81
INV515146,2024-12-16,CUST0240,France,P1013,Sticky Notes Pack,1,4.3,4.3
INV416725,2024-09-07,CUST0474,Usa,P1013,Sticky Notes Pack,5,4.18,20.9
INV671707,2023-08-05,CUST0565,India,P1007,Yoga Mat,4,19.9,79.6
INV734808,2023-01-01,CUST0382,Germany,P1012,Gaming Headset,3,53.99,161.97
INV610800,2023-10-14,CUST0240,France,P1002,Bluetooth Speaker,3,34.14,102.42
INV868494,2024-09-12,CUST0785,India,P1007,Yoga Mat,4,20.19,80.76
INV850199,2023-12-17,CUST0612,Germany,P1001,Wireless Mouse,1,15.35,15.35
INV293769,2024-11-29,CUST0541,Usa,P1008,Water Bottle,2,11.76,23.52
INV203455,2024-06-10,CUST0717,Brazil,P1003,Notebook Set,2,6.58,13.16
INV812713,2023-06-11,CUST0200,Usa,P1002,Bluetooth Speaker,5,33.47,167.35
INV958261,2024-11-02,CUST0276,India,P1008,Water Bottle,2,10.98,21.96
INV154488,2023-10-01,CUST0356,Usa,P1006,Coffee Mug,3,8.49,25.47
INV499371,2024-10-06,CUST0546,Australia,P1008,Water Bottle,5,11.73,58.65
INV115509,2024-09-29,CUST0397,Australia,P1002,Bluetooth Speaker,3,33.86,101.58
INV183266,2024-12-18,CUST0212,India,P1002,Bluetooth Speaker,2,35.37,70.74
INV442666,2024-07-08,CUST0169,Brazil,P1006,Coffee Mug,3,7.88,23.64
INV579372,2023-09-12,CUST0565,India,P1005,Office Chair,3,93.12,279.36
INV753608,2024-03-30,CUST0268,Australia,P1012,Gaming Headset,1,56.15,56.15
INV833730,2024-03-01,CUST0433,Usa,P1006,Coffee Mug,4,8.41,33.64
INV782612,2024-10-21,CUST0740,Brazil,P1003,Notebook Set,3,6.57,19.71
INV195882,2024-10-15,CUST0665,India,P1015,Winter Jacket,4,121.8,487.2
INV453848,2023-01-01,CUST0404,Uk,P1013,Sticky Notes Pack,3,4.36,13.08
INV407192,2024-11-26,CUST0289,France,P1015,Winter Jacket,5,118.88,594.4
INV979510,2024-11-24,CUST0014,Uk,P1010,Phone Case,3,9.57,28.71
INV325223,2024-11-01,CUST0603,Canada,P1002,Bluetooth Speaker,2,34.76,69.52
INV141443,2024-09-14,CUST0042,Uk,P1007,Yoga Mat,4,19.4,77.6
INV223229,2023-12-27,CUST0273,India,P1014,Running Shoes,2,63.71,127.42
INV288118,2024-06-30,CUST0232,Brazil,P1001,Wireless Mouse,3,16.56,49.68
INV970835,2024-07-13,CUST0228,France,P1011,Table Lamp,5,28.15,140.75
INV422469,2024-10-07,CUST0342,Germany,P1001,Wireless Mouse,3,15.33,45.99
INV180817,2024-10-02,CUST0192,Canada,P1011,Table Lamp,2,27.58,55.16
INV862293,2023-06-17,CUST0198,Uk,P1001,Wireless Mouse,4,16.29,65.16
INV980499,2024-12-21,CUST0623,India,P1007,Yoga Mat,5,19.67,98.35
INV541108,2024-08-04,CUST0730,Usa,P1008,Water Bottle,2,12.01,24.02
INV814028,2024-09-24,CUST0572,Germany,P1009,Backpack,5,43.33,216.65
INV874545,2024-11-16,CUST0252,Australia,P1009,Backpack,1,44.95,44.95
INV997957,2024-09-08,CUST0589,Usa,P1015,Winter Jacket,2,124.16,248.32
INV912284,2024-05-02,CUST0258,Uk,P1002,Bluetooth Speaker,4,35.84,143.36
INV320193,2024-01-16,CUST0298,Canada,P1014,Running Shoes,2,63.49,126.98
INV262610,2024-01-05,CUST0623,India,P1005,Office Chair,4,92.13,368.52
INV764413,2023-01-01,CUST0245,Germany,P1015,Winter Jacket,4,124.19,496.76
INV923904,2024-05-12,CUST0625,Australia,P1004,Desk Lamp,3,21.24,63.72
INV344496,2024-04-17,CUST0576,Australia,P1007,Yoga Mat,2,19.56,39.12
INV171203,2024-03-05,CUST0348,Australia,P1013,Sticky Notes Pack,4,4.37,17.48
INV416152,2024-11-10,CUST0717,Brazil,P1015,Winter Jacket,5,124.04,620.2
INV124280,2024-06-11,CUST0214,Australia,P1001,Wireless Mouse,4,15.87,63.48
INV624970,2024-12-22,CUST0041,France,P1013,Sticky Notes Pack,3,4.32,12.96
INV158008,2024-03-30,CUST0333,Canada,P1002,Bluetooth Speaker,3,34.3,102.9
INV111227,2024-02-17,CUST0505,Uk,P1006,Coffee Mug,2,8.32,16.64
INV304558,2023-01-01,CUST0190,Canada,P1013,Sticky Notes Pack,5,4.08,20.4
INV937675,2023-08-04,CUST0286,Australia,P1011,Table Lamp,2,26.23,52.46
INV204196,2024-02-04,CUST0350,France,P1013,Sticky Notes Pack,5,4.24,21.2
INV775967,2024-07-07,CUST0189,Uk,P1005,Office Chair,2,87.85,175.7
INV257980,2024-01-19,CUST0636,Australia,P1001,Wireless Mouse,2,16.49,32.98
INV867593,2024-10-10,CUST0750,Australia,P1002,Bluetooth Speaker,4,35.07,140.28
INV451414,2023-11-19,CUST0055,Brazil,P1014,Running Shoes,1,67.33,67.33
INV604595,2023-01-01,CUST0288,Brazil,P1015,Winter Jacket,5,114.56,572.8
INV935962,2024-08-06,CUST0694,Germany,P1009,Backpack,2,44.89,89.78
INV528629,2024-07-08,CUST0708,Usa,P1003,Notebook Set,4,6.59,26.36
INV459269,2023-05-04,CUST0599,Usa,P1006,Coffee Mug,3,8.0,24.0
INV667045,2024-04-16,CUST0723,Australia,P1007,Yoga Mat,2,20.16,40.32
INV964936,2024-09-16,CUST0081,Germany,P1005,Office Chair,4,92.71,370.84
INV325084,2024-11-01,CUST0510,Usa,P1012,Gaming Headset,2,55.34,110.68
INV753005,2023-09-06,CUST0103,India,P1008,Water Bottle,5,11.94,59.7
INV291590,2023-01-01,CUST0289,France,P1015,Winter Jacket,1,117.6,117.6
INV333727,2023-02-06,CUST0130,Germany,P1007,Yoga Mat,1,19.23,19.23
INV798836,2024-06-29,CUST0350,France,P1012,Gaming Headset,1,55.76,55.76
INV891998,2024-12-08,CUST0587,Canada,P1012,Gaming Headset,4,54.87,219.48
INV220202,2023-01-01,CUST0536,France,P1012,Gaming Headset,1,55.36,55.36
INV430001,2024-12-05,CUST0617,Canada,P1011,Table Lamp,3,26.37,79.11
INV803049,2024-03-10,CUST0267,Germany,P1015,Winter Jacket,2,119.25,238.5
INV868160,2024-11-27,CUST0364,Brazil,P1006,Coffee Mug,4,7.89,31.56
INV213551,2024-07-28,CUST0430,Australia,P1009,Backpack,1,44.81,44.81
INV107150,2024-12-07,CUST0603,Canada,P1008,Water Bottle,3,11.92,35.76
INV583213,2023-09-05,CUST0704,France,P1012,Gaming Headset,4,53.26,213.04
INV880378,2024-08-11,CUST0411,France,P1001,Wireless Mouse,2,16.31,32.62
INV561574,2024-10-14,CUST0655,Uk,P1008,Water Bottle,4,11.42,45.68
INV276869,2024-11-04,CUST0342,Germany,P1013,Sticky Notes Pack,4,4.38,17.52
INV861736,2024-12-12,CUST0064,Brazil,P1008,Water Bottle,2,11.78,23.56
INV204515,2024-09-08,CUST0546,Australia,P1012,Gaming Headset,1,55.04,55.04
INV688438,2024-09-28,CUST0365,Usa,P1014,Running Shoes,2,62.98,125.96
INV931620,2023-11-12,CUST0444,Germany,P1014,Running Shoes,1,64.48,64.48
INV937675,2023-08-04,CUST0286,Australia,P1011,Table Lamp,1,27.08,27.08
INV111675,2023-08-27,CUST0680,India,P1010,Phone Case,3,9.6,28.8
INV526172,2024-05-28,CUST0792,Usa,P1005,Office Chair,1,93.16,93.16
INV922076,2024-09-14,CUST0389,Uk,P1013,Sticky Notes Pack,1,4.1,4.1
INV279465,2024-07-21,CUST0661,India,P1009,Backpack,2,44.16,88.32
INV550098,2024-06-26,CUST0755,Uk,P1005,Office Chair,1,87.68,87.68
INV942223,2024-12-15,CUST0315,Germany,P1012,Gaming Headset,4,54.49,217.96
INV918195,2024-01-18,CUST0301,Australia,P1010,Phone Case,3,10.32,30.96
INV521777,2024-09-12,CUST0788,India,P1011,Table Lamp,5,26.34,131.7
INV344052,2024-08-31,CUST0405,Germany,P1012,Gaming Headset,3,53.86,161.58
INV763638,2024-07-16,CUST0150,Germany,P1014,Running Shoes,3,63.0,189.0
INV857348,2024-10-20,CUST0028,Germany,P1011,Table Lamp,5,28.13,140.65
INV540241,2023-06-29,CUST0703,Canada,P1004,Desk Lamp,3,21.78,65.34
INV113058,2024-03-16,CUST0177,France,P1012,Gaming Headset,3,53.04,159.12
INV453714,2024-07-08,CUST0193,Uk,P1008,Water Bottle,3,11.53,34.59
INV932110,2024-12-03,CUST0665,India,P1010,Phone Case,5,9.85,49.25
INV427658,2023-09-12,CUST0502,Usa,P1002,Bluetooth Speaker,1,33.36,33.36
INV509373,2024-07-10,CUST0337,Germany,P1002,Bluetooth Speaker,5,35.38,176.9
INV167355,2024-07-23,CUST0490,Canada,P1009,Backpack,2,44.34,88.68
INV191609,2024-11-09,CUST0080,Uk,P1011,Table Lamp,3,26.56,79.68
INV899775,2023-10-01,CUST0518,Germany,P1007,Yoga Mat,1,19.92,19.92
INV759594,2024-06-25,CUST0374,Canada,P1001,Wireless Mouse,5,16.07,80.35
INV979617,2024-05-21,CUST0523,Germany,P1003,Notebook Set,4,6.61,26.44
INV756890,2023-09-09,CUST0289,France,P1005,Office Chair,2,87.92,175.84
INV389902,2024-02-11,CUST0480,India,P1012,Gaming Headset,3,53.04,159.12
INV870354,2024-11-11,CUST0632,France,P1003,Notebook Set,3,6.55,19.65
INV552424,2024-10-21,CUST0048,Australia,P1015,Winter Jacket,3,116.56,349.68
INV134382,2023-05-26,CUST0723,Australia,P1014,Running Shoes,5,68.15,340.75
INV369195,2024-04-27,CUST0124,Australia,P1002,Bluetooth Speaker,3,34.71,104.13
INV485151,2024-11-03,CUST0745,France,P1005,Office Chair,4,87.36,349.44
INV191485,2024-07-11,CUST0515,France,P1012,Gaming Headset,2,57.31,114.62
INV816435,2023-07-13,CUST0136,Canada,P1004,Desk Lamp,5,21.04,105.2
INV476674,2024-11-15,CUST0148,Usa,P1014,Running Shoes,3,65.16,195.48
INV943512,2024-08-29,CUST0142,Germany,P1015,Winter Jacket,2,115.45,230.9
INV940927,2024-08-27,CUST0753,Canada,P1002,Bluetooth Speaker,2,32.88,65.76
INV563736,2024-12-09,CUST0414,Australia,P1002,Bluetooth Speaker,3,33.22,99.66
INV872596,2024-11-07,CUST0685,Germany,P1002,Bluetooth Speaker,4,33.64,134.56
INV803678,2024-12-01,CUST0555,India,P1004,Desk Lamp,1,21.91,21.91
INV296923,2024-04-19,CUST0752,India,P1002,Bluetooth Speaker,5,34.86,174.3
INV522316,2024-12-02,CUST0748,Germany,P1013,Sticky Notes Pack,2,4.11,8.22
INV109615,2024-07-26,CUST0490,Canada,P1005,Office Chair,1,93.31,93.31
INV164124,2024-02-24,CUST0627,Australia,P1003,Notebook Set,5,6.98,34.9
INV109376,2024-11-12,CUST0014,Uk,P1012,Gaming Headset,2,54.63,109.26
INV351525,2023-01-01,CUST0791,Germany,P1005,Office Chair,1,90.34,90.34
INV796922,2024-08-12,CUST0466,Uk,P1001,Wireless Mouse,4,15.24,60.96
INV481328,2024-08-20,CUST0615,Germany,P1009,Backpack,4,42.95,171.8
INV897677,2024-12-21,CUST0710,India,P1009,Backpack,4,42.77,171.08
INV490251,2024-04-19,CUST0539,France,P1003,Notebook Set,2,6.78,13.56
INV836528,2024-06-30,CUST0784,France,P1001,Wireless Mouse,3,15.63,46.89
INV156762,2023-07-17,CUST0004,India,P1012,Gaming Headset,3,55.74,167.22
INV509559,2024-10-03,CUST0043,France,P1009,Backpack,3,44.64,133.92
INV214912,2024-12-23,CUST0341,Australia,P1010,Phone Case,3,10.37,31.11
INV181481,2024-10-11,CUST0732,Germany,P1002,Bluetooth Speaker,3,34.36,103.08
INV670685,2024-12-05,CUST0228,France,P1013,Sticky Notes Pack,2,4.39,8.78
INV834499,2024-08-26,CUST0776,Germany,P1007,Yoga Mat,1,20.85,20.85
INV929019,2024-12-01,CUST0742,India,P1010,Phone Case,4,10.22,40.88
INV390628,2023-01-01,CUST0625,Australia,P1006,Coffee Mug,1,8.24,8.24
INV558488,2024-10-05,CUST0682,Usa,P1006,Coffee Mug,2,8.32,16.64
INV466564,2023-12-04,CUST0260,Canada,P1006,Coffee Mug,5,8.4,42.0
INV851450,2024-04-18,CUST0250,Uk,P1002,Bluetooth Speaker,2,34.26,68.52
INV775470,2024-09-17,CUST0252,Australia,P1012,Gaming Headset,2,55.4,110.8
INV536800,2024-02-07,CUST0145,Australia,P1009,Backpack,3,43.38,130.14
INV925340,2024-06-24,CUST0363,Germany,P1003,Notebook Set,4,6.8,27.2
INV999947,2024-09-03,CUST0634,Usa,P1001,Wireless Mouse,5,15.89,79.45
INV949631,2024-12-16,CUST0717,Brazil,P1013,Sticky Notes Pack,4,4.19,16.76
INV892048,2024-10-26,CUST0336,Usa,P1003,Notebook Set,3,6.69,20.07
INV439900,2024-08-15,CUST0344,Uk,P1010,Phone Case,5,9.61,48.05
INV811876,2024-10-08,CUST0218,Australia,P1013,Sticky Notes Pack,2,4.11,8.22
INV892607,2024-08-02,CUST0416,France,P1004,Desk Lamp,3,20.98,62.94
INV636026,2024-10-29,CUST0771,Brazil,P1005,Office Chair,1,92.62,92.62
INV451905,2024-12-04,CUST0596,Australia,P1009,Backpack,1,45.93,45.93
INV566734,2024-05-01,CUST0621,Usa,P1003,Notebook Set,4,6.8,27.2
INV473880,2024-12-07,CUST0156,Canada,P1014,Running Shoes,1,65.15,65.15
INV511681,2024-03-02,CUST0366,India,P1007,Yoga Mat,5,19.7,98.5
INV972359,2024-12-04,CUST0794,Australia,P1010,Phone Case,2,9.71,19.42
INV619928,2023-01-01,CUST0130,Germany,P1005,Office Chair,2,90.08,180.16
INV312728,2024-09-21,CUST0082,Australia,P1003,Notebook Set,2,6.42,12.84
INV688186,2024-01-31,CUST0515,France,P1013,Sticky Notes Pack,5,4.41,22.05
INV856943,2024-09-07,CUST0371,Australia,P1005,Office Chair,3,94.42,283.26
INV750354,2023-06-08,CUST0688,Usa,P1003,Notebook Set,1,7.08,7.08
INV448980,2023-02-05,CUST0310,Usa,P1014,Running Shoes,5,62.79,313.95
INV162968,2023-11-14,CUST0478,France,P1004,Desk Lamp,5,22.93,114.65
INV854531,2024-11-05,CUST0430,Australia,P1010,Phone Case,2,9.63,19.26
INV797492,2023-10-12,CUST0433,Usa,P1011,Table Lamp,1,28.79,28.79
INV628717,2024-03-21,CUST0638,Brazil,P1006,Coffee Mug,5,8.5,42.5
INV114334,2024-04-19,CUST0121,Canada,P1009,Backpack,5,42.94,214.7
INV299008,2023-07-02,CUST0624,Canada,P1004,Desk Lamp,4,21.77,87.08
INV640852,2024-11-09,CUST0080,Uk,P1014,Running Shoes,5,66.71,333.55
INV185247,2024-05-23,CUST0438,Brazil,P1004,Desk Lamp,2,22.01,44.02
INV577404,2024-01-29,CUST0613,Canada,P1009,Backpack,4,46.76,187.04
INV252834,2024-06-19,CUST0417,Brazil,P1008,Water Bottle,4,11.58,46.32
INV611386,2024-11-06,CUST0630,India,P1012,Gaming Headset,1,55.54,55.54
INV142442,2024-08-25,CUST0788,India,P1003,Notebook Set,2,6.54,13.08
INV887856,2024-11-24,CUST0091,Brazil,P1014,Running Shoes,4,62.1,248.4
INV828125,2024-06-18,CUST0176,Usa,P1002,Bluetooth Speaker,5,34.01,170.05
INV160161,2024-05-11,CUST0125,Brazil,P1012,Gaming Headset,1,53.72,53.72
INV387124,2024-08-28,CUST0207,Usa,P1009,Backpack,3,46.18,138.54
INV845312,2024-10-29,CUST0288,Brazil,P1006,Coffee Mug,2,8.58,17.16
INV875551,2024-07-17,CUST0169,Brazil,P1002,Bluetooth Speaker,4,34.95,139.8
INV185775,2024-12-13,CUST0657,Uk,P1012,Gaming Headset,3,55.97,167.91
